file_name,width,height,avg_intensity,std_intensity,min_intensity,max_intensity,intensity_range,avg_gradient,aspect_ratio
tile_53.0_164.9.png,128,128,169.96478271484375,3.978738964387143,94,204,110,7.415890025507712,1.0
tile_-20.9_-17.3.png,128,128,148.93890380859375,26.767941562213032,59,249,190,96.84085132125313,1.0
tile_-36.2_-48.5.png,128,128,139.58624267578125,5.429536526111054,69,239,170,12.833163180686016,1.0
tile_-34.6_152.3.png,128,128,138.35198974609375,6.291449833831118,74,176,102,10.270033359889823,1.0
751728.0.png,128,128,137.41436767578125,23.67312014290388,67,248,181,76.28594335486338,1.0
tile_-10.4_147.6.png,128,128,170.78857421875,17.308797164889096,77,254,177,41.06392027766367,1.0
711708.0.png,128,128,174.178955078125,20.783187327035243,75,246,171,60.847465263845294,1.0
tile_14.5_-29.8.png,128,128,132.2957763671875,7.729672922514307,68,218,150,18.878572377465478,1.0
tile_69.9_14.5.png,128,128,177.0389404296875,2.977937633528572,147,202,55,9.06455947592234,1.0
tile_-68.0_-158.2.png,128,128,159.30841064453125,7.857963812380633,62,240,178,16.80038043021051,1.0
725722.0.png,128,128,173.61822509765625,18.351668924609328,71,251,180,53.284260000529734,1.0
tile_-6.9_8.2.png,128,128,153.823486328125,6.529303698774373,103,217,114,18.92764530622801,1.0
343974.0.png,128,128,168.11248779296875,30.18844792301087,73,254,181,70.55613359607457,1.0
tile_24.6_61.2.png,128,128,171.030029296875,19.26829111720255,72,252,180,57.42910187239084,1.0
tile_-24.8_163.8.png,128,128,174.0565185546875,5.2206540303431845,118,226,108,11.819394348777848,1.0
462071.0.png,128,128,175.1275634765625,35.96486169009374,72,254,182,105.09036010250932,1.0
723347.0.png,128,128,141.4898681640625,19.94724842206377,70,249,179,50.53664866964128,1.0
865308.0.png,128,128,161.65203857421875,23.854108875590217,67,251,184,49.83071288611448,1.0
tile_-27.6_163.3.png,128,128,178.66046142578125,5.621972638637282,120,224,104,10.68955294721887,1.0
tile_11.1_-138.0.png,128,128,138.5440673828125,6.153742070009886,73,245,172,15.652622168822305,1.0
tile_-68.9_-155.2.png,128,128,149.052490234375,5.174487505750715,73,218,145,6.978851638543759,1.0
tile_21.0_-58.6.png,128,128,136.3475341796875,11.546164401079755,73,225,152,38.57615644496848,1.0
tile_-2.7_-117.9.png,128,128,152.0345458984375,5.895919614813168,99,217,118,13.842136415789794,1.0
tile_-0.8_161.2.png,128,128,164.63409423828125,11.420414457956847,78,239,161,25.249988188797822,1.0
tile_-50.2_154.5.png,128,128,147.47723388671875,7.89762803499165,82,202,120,15.669867940386963,1.0
tile_-47.9_-56.0.png,128,128,142.83062744140625,18.319136408061834,70,254,184,29.26193270859556,1.0
430087.0.png,128,128,167.6597900390625,33.34577964117486,71,252,181,135.7933971952075,1.0
tile_56.4_-40.7.png,128,128,170.13104248046875,16.30129309231614,75,248,173,52.89207595383337,1.0
tile_34.2_-19.3.png,128,128,141.10260009765625,12.748976792477002,71,248,177,33.65619163761478,1.0
591679.0.png,128,128,145.2257080078125,27.901102430418575,66,251,185,86.06588571337574,1.0
tile_-7.1_-133.7.png,128,128,142.9244384765625,9.787408376163775,72,228,156,27.60031724539547,1.0
tile_3.0_48.0.png,128,128,164.59954833984375,6.255376772468174,98,227,129,13.679108458950324,1.0
tile_-5.8_11.6.png,128,128,188.0372314453125,17.58012712351236,74,252,178,34.598996575263726,1.0
tile_58.4_-44.2.png,128,128,168.181640625,5.512278981870803,133,202,69,9.286938034415908,1.0
tile_-3.2_-7.1.png,128,128,152.39501953125,11.875882557648339,77,236,159,29.984151337702112,1.0
tile_84.2_-148.5.png,128,128,168.11737060546875,6.276347279758199,97,215,118,15.865334384319167,1.0
tile_-30.1_98.4.png,128,128,177.27508544921875,7.159256626007645,79,241,162,18.973702617303523,1.0
551700.0.png,128,128,134.94329833984375,29.445722217232028,64,251,187,98.41163793887401,1.0
598888.0.png,128,128,163.40423583984375,39.52527726775382,69,253,184,167.043409561781,1.0
tile_-35.0_93.6.png,128,128,150.17694091796875,21.489868684375544,67,250,183,79.64055886046567,1.0
tile_16.3_67.9.png,128,128,168.4024658203125,8.64677582691839,79,236,157,14.539715897766236,1.0
tile_72.4_-153.1.png,128,128,175.32763671875,6.751208144257532,112,220,108,18.769887509585068,1.0
tile_-59.8_-76.6.png,128,128,140.2193603515625,6.180776901529036,85,229,144,15.25434173135574,1.0
tile_-64.0_-21.7.png,128,128,137.6806640625,2.775266060661301,116,176,60,4.486263697434469,1.0
tile_-68.4_-81.6.png,128,128,163.93621826171875,2.750647430041348,101,190,89,9.313456011246583,1.0
tile_83.9_-138.3.png,128,128,175.8138427734375,1.8851648372386585,162,184,22,4.840131414085098,1.0
tile_55.2_-54.0.png,128,128,178.06060791015625,12.483364947468901,81,246,165,36.610138966830284,1.0
tile_13.8_-19.2.png,128,128,160.73748779296875,5.022106495262056,75,193,118,11.196198770601438,1.0
